fcc hcp ico 
0.224625 0.163132 0.277739 
0.20163 0.145637 0.25207 
0.22302 0.1642 0.277863 
0.188487 0.135007 0.235728 
0.149852 0.12537 0.203604 
0.13505 0.141865 0.18718 
0.216763 0.155116 0.2585 
0.201891 0.142086 0.253118 
0.236211 0.172373 0.285465 
0.17549 0.137643 0.215355 
0.223651 0.154298 0.284425 
0.17247 0.147316 0.192894 
0.230119 0.166386 0.287477 
0.177472 0.146805 0.20702 
0.200037 0.151969 0.247739 
0.208886 0.146716 0.268983 
0.218193 0.154446 0.273439 
0.213278 0.147133 0.265968 
0.183912 0.12542 0.232439 
0.259131 0.199912 0.311526 
0.196225 0.156174 0.235569 
0.187426 0.148451 0.231736 
0.210234 0.149211 0.263588 
0.170502 0.127759 0.230616 
0.186424 0.147885 0.210606 
0.228106 0.168798 0.277757 
0.212056 0.154188 0.269578 
0.215071 0.150254 0.278142 
0.181546 0.121345 0.23524 
0.212592 0.15888 0.256082 
0.198793 0.141238 0.256387 
0.183327 0.134714 0.24075 
0.198532 0.136888 0.260754 
0.181289 0.144785 0.228139 
0.202097 0.147657 0.242323 
0.188522 0.139104 0.232702 
0.160392 0.153281 0.184208 
0.194451 0.12774 0.25485 
0.204386 0.145953 0.267279 
0.171996 0.132298 0.200428 
0.2135 0.14992 0.270075 
0.199672 0.142289 0.255778 
0.200052 0.142787 0.251686 
0.0939022 0.130404 0.203078 
0.223344 0.160724 0.285483 
0.192587 0.142925 0.226511 
0.175783 0.124102 0.230993 
0.178929 0.137226 0.209823 
0.161962 0.143841 0.168356 
0.229492 0.168621 0.27516 
0.221148 0.160439 0.288976 
0.217332 0.154089 0.272998 
0.17375 0.124567 0.222292 
0.208002 0.146089 0.252215 
0.147975 0.133315 0.203533 
0.184546 0.132515 0.248284 
0.209771 0.146962 0.265859 
0.176958 0.15063 0.213703 
0.228801 0.169399 0.27275 
0.19149 0.134935 0.241074 
0.170493 0.114886 0.219254 
0.182747 0.129745 0.229628 
0.20349 0.14503 0.255117 
0.180567 0.141953 0.224819 
0.221396 0.157714 0.270405 
0.184299 0.114184 0.254638 
0.207266 0.142412 0.259471 
0.181527 0.135242 0.230881 
0.175723 0.13036 0.235244 
0.225906 0.157661 0.286872 
0.201604 0.149295 0.25401 
0.196492 0.125318 0.236163 
0.181947 0.137126 0.223168 
0.160576 0.126989 0.222797 
0.207127 0.15121 0.259598 
0.199202 0.131918 0.250164 
0.185867 0.121443 0.221718 
0.230707 0.176421 0.29261 
0.193144 0.130908 0.241652 
0.156528 0.154121 0.169266 
0.240877 0.175256 0.302752 
0.220974 0.168704 0.284954 
0.218053 0.159455 0.257467 
0.211814 0.140795 0.260801 
0.198486 0.145336 0.243416 
0.188314 0.142968 0.245738 
0.202528 0.135127 0.25569 
0.188219 0.129793 0.241757 
0.221406 0.149258 0.281816 
0.1857 0.128684 0.25275 
0.162138 0.136179 0.20776 
0.213127 0.149803 0.267928 
0.207132 0.151428 0.245544 
0.184447 0.132634 0.2258 
0.199393 0.131227 0.240806 
0.206008 0.146906 0.257642 
0.144081 0.134415 0.203834 
0.215136 0.154905 0.269593 
0.216849 0.151744 0.279812 
0.196857 0.137701 0.239492 
0.165825 0.118417 0.21918 
0.227226 0.165211 0.281461 
0.221752 0.162778 0.276721 
0.188369 0.138737 0.241363 
0.189583 0.133223 0.250563 
0.219195 0.16144 0.270587 
0.219341 0.168773 0.277436 
0.182418 0.145289 0.232565 
0.203655 0.1424 0.260626 
0.2248 0.154582 0.286388 
0.218709 0.1528 0.27027 
0.144768 0.13447 0.200345 
0.225409 0.162268 0.280213 
0.128949 0.12034 0.193939 
0.183633 0.137726 0.237857 
0.216722 0.167185 0.267069 
0.228437 0.174556 0.280694 
0.206798 0.145691 0.261054 
0.183418 0.130638 0.247728 
0.181601 0.151135 0.21301 
0.158873 0.131959 0.230948 
0.178915 0.13109 0.218117 
0.187579 0.124302 0.246375 
0.211051 0.143811 0.264248 
0.198304 0.136236 0.248402 
0.200609 0.143512 0.242351 
0.182282 0.133097 0.229925 
0.227579 0.158839 0.286724 
0.185433 0.133654 0.24802 
0.1724 0.0999173 0.234871 
0.172031 0.12539 0.230586 
0.215557 0.159747 0.26911 
0.215504 0.148914 0.28127 
0.18492 0.119487 0.254142 
0.159473 0.0877013 0.229456 
0.190206 0.137406 0.248115 
0.227183 0.160776 0.275179 
0.198638 0.145736 0.254329 
0.189709 0.129374 0.246632 
0.220311 0.153458 0.278635 
0.206142 0.147337 0.248489 
0.214792 0.153038 0.263156 
0.177566 0.134783 0.220934 
0.174834 0.137362 0.207355 
0.201612 0.141056 0.260597 
0.203043 0.148196 0.251886 
0.154512 0.135899 0.190769 
0.193641 0.127568 0.245443 
0.219258 0.152093 0.274341 
0.244103 0.182427 0.294892 
0.233798 0.170879 0.279606 
0.20284 0.142895 0.255461 
0.185756 0.134071 0.24773 
0.211533 0.153117 0.274899 
0.199611 0.143654 0.245401 
0.179502 0.144041 0.23287 
0.186081 0.135443 0.230441 
0.220981 0.165842 0.280256 
0.17867 0.108518 0.236143 
0.188513 0.125371 0.246772 
0.190879 0.130632 0.256781 
0.164815 0.112086 0.239305 
0.0826188 0.124042 0.193577 
0.175783 0.123372 0.210792 
0.208767 0.152761 0.240238 
0.219991 0.15123 0.280368 
0.181234 0.118677 0.232652 
0.170548 0.143922 0.213837 
0.197333 0.135525 0.249756 
0.196311 0.150938 0.235829 
0.144743 0.137631 0.197599 
0.194005 0.143269 0.246704 
0.199594 0.13699 0.247418 
0.223812 0.161193 0.282194 
0.19546 0.149355 0.24435 
0.180734 0.128849 0.22765 
0.161285 0.140387 0.210743 
0.173603 0.142961 0.204431 
0.197431 0.12126 0.249165 
0.192267 0.144377 0.225735 
0.18501 0.147954 0.22623 
0.175395 0.124886 0.228458 
0.156286 0.167385 0.141921 
0.187886 0.150811 0.243238 
0.186722 0.124023 0.240054 
0.209985 0.151387 0.262231 
0.130005 0.14221 0.193969 
0.201946 0.146695 0.246976 
0.182751 0.137986 0.252918 
0.188718 0.131524 0.235294 
0.195496 0.126571 0.247326 
0.205968 0.137406 0.2478 
0.152308 0.128963 0.212235 
0.185491 0.138987 0.23933 
0.206689 0.151228 0.249026 
0.227249 0.169172 0.286936 
0.184714 0.12873 0.242175 
0.190253 0.140064 0.236758 
0.193064 0.141762 0.247221 
0.184022 0.126816 0.233686 
0.210663 0.139523 0.259986 
0.209446 0.153614 0.263258 
0.213857 0.161129 0.260426 
0.202551 0.133921 0.263034 
0.1936 0.138598 0.248154 
0.18987 0.134066 0.246282 
0.187862 0.139732 0.23126 
0.195623 0.141342 0.229991 
0.166757 0.121294 0.238034 
0.194568 0.155123 0.237263 
0.207581 0.145999 0.260048 
0.190819 0.13818 0.240217 
0.196871 0.138242 0.249131 
0.219605 0.154238 0.276433 
0.194345 0.153576 0.222087 
0.212424 0.159201 0.254244 
0.157016 0.127926 0.226697 
0.205121 0.148316 0.243779 
0.187134 0.130641 0.224968 
0.190904 0.135306 0.2356 
0.208802 0.150916 0.274354 
0.199096 0.13493 0.254718 
0.171208 0.113757 0.224737 
0.163885 0.150292 0.180235 
0.177113 0.121801 0.229725 
0.148715 0.140441 0.186025 
0.211339 0.145263 0.266481 
0.217353 0.157991 0.254586 
0.167078 0.14054 0.201029 
0.20732 0.136221 0.264824 
0.193709 0.136981 0.240421 
0.204213 0.142008 0.240755 
0.218544 0.155783 0.255656 
0.16809 0.129492 0.221796 
0.221273 0.156015 0.28049 
0.197034 0.133316 0.247052 
0.162786 0.123619 0.21859 
0.182023 0.135663 0.244578 
0.202046 0.14306 0.256732 
0.189893 0.132866 0.250084 
0.21503 0.166605 0.264354 
0.196539 0.14143 0.241199 
0.206424 0.154797 0.259007 
0.205871 0.142079 0.273562 
0.208334 0.143339 0.256665 
0.1806 0.125472 0.227176 
0.189713 0.137056 0.246648 
0.198383 0.148297 0.240121 
0.191013 0.143912 0.248215 
0.231978 0.168562 0.289805 
0.205733 0.134537 0.254791 
0.199628 0.147319 0.244842 
0.16441 0.142788 0.201791 
0.219522 0.161182 0.269499 
0.204544 0.142781 0.258515 
0.174032 0.129228 0.217204 
0.208838 0.146042 0.254203 
0.1638 0.148366 0.170838 
0.164172 0.152811 0.189836 
0.195453 0.139981 0.260759 
0.18855 0.128931 0.220028 
0.177141 0.131329 0.247534 
0.226283 0.163112 0.278947 
0.226283 0.162978 0.282739 
0.169767 0.148832 0.185614 
0.196392 0.144253 0.250057 
0.209952 0.159089 0.26236 
0.213434 0.151073 0.280667 
0.194863 0.135475 0.242966 
0.20531 0.151363 0.243966 
0.186155 0.129366 0.236537 
0.145827 0.125203 0.198384 
0.201264 0.130513 0.248655 
0.225767 0.165117 0.266628 
0.15929 0.138586 0.192208 
0.172261 0.0917331 0.24619 
0.194873 0.132519 0.238123 
0.193997 0.134902 0.22869 
0.204095 0.153488 0.254036 
0.183439 0.149675 0.252309 
0.211941 0.152945 0.271733 
0.209814 0.152405 0.258661 
0.192385 0.125024 0.254712 
0.182322 0.117453 0.244144 
0.19794 0.139175 0.250773 
0.189757 0.143262 0.238774 
0.198314 0.136131 0.255206 
0.239365 0.178444 0.289331 
0.197462 0.144542 0.252555 
0.201618 0.140926 0.255797 
0.18867 0.147825 0.22626 
0.176482 0.124357 0.226356 
0.182951 0.14111 0.234375 
0.20741 0.151731 0.253986 
0.216794 0.162961 0.279447 
0.182698 0.131139 0.233154 
0.151198 0.107119 0.221021 
0.213744 0.148393 0.272869 
0.205784 0.148871 0.26107 
0.221318 0.16365 0.283193 
0.193169 0.146321 0.221027 
0.133379 0.127046 0.198578 
0.196829 0.132642 0.245015 
0.159554 0.13158 0.212337 
0.216775 0.151931 0.261772 
0.153884 0.145305 0.181926 
0.168279 0.144416 0.209702 
0.180431 0.12524 0.236257 
0.215411 0.157332 0.274806 
0.201019 0.148689 0.251552 
0.176592 0.124905 0.233416 
0.236619 0.180605 0.294089 
0.175156 0.125185 0.224557 
0.183648 0.142018 0.233209 
0.181378 0.137265 0.215562 
0.19981 0.142884 0.251896 
0.192345 0.140583 0.245742 
0.219171 0.157832 0.259329 
0.212489 0.156941 0.268102 
0.199551 0.143349 0.246493 
0.183715 0.148758 0.226845 
0.15374 0.138413 0.210359 
0.195122 0.136917 0.251428 
0.179809 0.141462 0.239737 
0.215803 0.145425 0.267695 
0.203446 0.143636 0.258785 
0.202097 0.144977 0.257086 
0.197736 0.12505 0.250589 
0.186666 0.13135 0.252061 
0.142768 0.13418 0.204529 
0.201341 0.132453 0.270768 
0.154862 0.0802327 0.234322 
0.185847 0.12843 0.235922 
0.158686 0.14972 0.183805 
0.122257 0.146057 0.168862 
0.21715 0.155623 0.274931 
0.245592 0.18344 0.303486 
0.14539 0.156474 0.159215 
0.204772 0.154244 0.247512 
0.185798 0.139876 0.237175 
0.221379 0.15484 0.28495 
0.116684 0.134794 0.199177 
0.202164 0.142839 0.264562 
0.216586 0.146584 0.271407 
0.228318 0.170041 0.28203 
0.193667 0.128081 0.246963 
0.234021 0.175376 0.295447 
0.195086 0.130999 0.238694 
0.171408 0.135974 0.20879 
0.203816 0.143158 0.260344 
0.189062 0.135635 0.248527 
0.194305 0.14411 0.245974 
0.215509 0.159263 0.26798 
0.212331 0.158933 0.252122 
0.193203 0.144067 0.240596 
0.174142 0.132848 0.224318 
0.17981 0.136167 0.219652 
0.203474 0.144213 0.262547 
0.209573 0.147303 0.25596 
0.225859 0.163102 0.280308 
0.202261 0.143639 0.253825 
0.187806 0.128529 0.240028 
0.183065 0.13381 0.23973 
0.183386 0.141018 0.253592 
0.186373 0.125294 0.238261 
0.183804 0.144028 0.226189 
0.163918 0.139512 0.209438 
0.170611 0.135394 0.210473 
0.219987 0.16234 0.275559 
0.230085 0.163328 0.289331 
0.196979 0.152114 0.246962 
0.202291 0.149732 0.258883 
0.137402 0.0868761 0.197648 
0.206102 0.157539 0.259546 
0.20431 0.143823 0.265134 
0.18338 0.139152 0.237903 
0.175532 0.12738 0.21601 
0.157307 0.126028 0.213952 
0.192557 0.123615 0.260322 
0.182174 0.137833 0.227067 
0.187402 0.135471 0.232118 
0.246156 0.182478 0.306563 
0.203129 0.150699 0.247121 
0.221685 0.163368 0.276475 
0.210834 0.154593 0.257372 
0.168351 0.120489 0.241263 
0.134288 0.112306 0.207792 
0.18945 0.12297 0.240518 
0.135224 0.130317 0.193127 
0.178393 0.123613 0.230971 
0.226847 0.166331 0.278446 
0.23178 0.175845 0.280246 
0.181874 0.11606 0.240025 
0.226523 0.172372 0.278065 
0.221985 0.151655 0.27479 
0.197531 0.146297 0.250571 
0.210793 0.155935 0.255928 
0.221783 0.174652 0.268432 
0.197593 0.138551 0.24817 
0.188664 0.129498 0.235695 
0.150604 0.138836 0.205636 
0.223861 0.175089 0.269695 
0.197547 0.148231 0.259101 
0.220303 0.155508 0.277905 
0.195179 0.134487 0.238601 
0.214188 0.159431 0.276325 
0.154925 0.1282 0.211828 
0.235302 0.169504 0.285712 
0.223871 0.162475 0.27804 
0.170671 0.107437 0.232719 
0.216209 0.157057 0.272348 
0.201795 0.142434 0.250608 
0.218922 0.163886 0.267671 
0.224077 0.163258 0.289793 
0.205314 0.145852 0.230668 
0.128437 0.14332 0.186125 
0.206053 0.149793 0.24005 
0.234226 0.175076 0.283817 
0.209715 0.148598 0.262474 
0.148386 0.1663 0.125413 
0.192642 0.127409 0.247455 
0.194495 0.127672 0.241787 
0.237394 0.181746 0.284859 
0.215861 0.148886 0.27073 
0.19335 0.152002 0.262611 
0.174465 0.137021 0.20076 
0.208943 0.146821 0.262387 
0.186011 0.142712 0.239303 
0.178328 0.144961 0.232038 
0.208983 0.134765 0.259577 
0.201016 0.133292 0.266836 
0.211122 0.141221 0.273562 
0.197633 0.141852 0.260074 
0.201916 0.152949 0.24443 
0.221348 0.1666 0.270967 
0.175331 0.134999 0.211007 
0.171005 0.130105 0.217783 
0.204274 0.131345 0.256757 
0.186017 0.122364 0.252115 
0.214305 0.160115 0.283849 
0.212009 0.150199 0.260297 
0.176372 0.128159 0.232038 
0.140404 0.146172 0.161019 
0.162029 0.126411 0.211726 
0.196199 0.141352 0.251069 
0.213283 0.149017 0.249018 
0.199703 0.140917 0.23818 
0.19483 0.122523 0.255086 
0.206567 0.148416 0.247295 
0.230672 0.17009 0.289187 
0.22418 0.162606 0.276469 
0.189537 0.127429 0.240752 
0.205017 0.146395 0.249452 
0.233138 0.172709 0.283951 
0.205918 0.148403 0.250385 
0.154764 0.11755 0.213878 
0.181012 0.133678 0.214842 
0.142763 0.135776 0.200545 
0.216192 0.152492 0.262278 
0.223084 0.164157 0.275419 
0.214115 0.145545 0.281777 
0.215227 0.154236 0.271288 
0.20168 0.150006 0.253231 
0.189908 0.131253 0.236899 
0.171752 0.113831 0.232389 
0.168078 0.112325 0.216341 
0.1827 0.139221 0.231978 
0.213715 0.152223 0.277783 
0.186985 0.135005 0.218704 
0.182449 0.124977 0.231609 
0.201445 0.136722 0.255438 
0.193715 0.129582 0.249492 
0.232231 0.170527 0.285644 
0.155719 0.0401766 0.250655 
0.239412 0.178003 0.290847 
0.201874 0.139785 0.251703 
0.220748 0.162157 0.273376 
0.2101 0.154291 0.266911 
0.173741 0.0984065 0.243437 
0.176704 0.126713 0.211592 
0.207091 0.147727 0.252884 
0.22845 0.168556 0.272722 
0.168477 0.168922 0.136239 
0.156254 0.179947 0.123972 
0.176886 0.140969 0.212207 
0.186071 0.143997 0.217599 
0.193991 0.133658 0.261284 
0.202163 0.152239 0.248474 
0.191862 0.123277 0.24544 
0.200824 0.160043 0.237634 
0.204392 0.134452 0.255901 
0.21854 0.15464 0.276298 
0.221513 0.161081 0.280145 
0.197324 0.142628 0.227539 
0.211596 0.155415 0.268785 
0.18516 0.1443 0.220176 
0.178307 0.134665 0.219478 
0.197562 0.12372 0.249374 
0.195777 0.131042 0.254675 
0.145543 0.131888 0.212199 
0.20124 0.139168 0.248282 
0.213092 0.146739 0.256382 
0.215586 0.15311 0.269036 
0.172281 0.133656 0.218206 
0.238074 0.174445 0.295729 
0.162785 0.130569 0.199195 
0.208854 0.149161 0.260155 
0.203817 0.144841 0.251713 
0.220402 0.158303 0.275487 
0.216644 0.154247 0.268123 
0.157747 0.141606 0.200508 
0.228073 0.172057 0.282152 
0.174501 0.123136 0.23193 
0.21026 0.150722 0.258425 
0.17085 0.127862 0.198062 
0.190876 0.144945 0.249614 
0.212461 0.16393 0.263544 
0.196173 0.145993 0.242722 
0.192868 0.161959 0.215605 
0.231687 0.167368 0.293266 
0.183151 0.140816 0.246595 
0.201475 0.15322 0.252749 
0.193173 0.1399 0.250015 
0.217475 0.170874 0.277378 
0.182217 0.124552 0.222727 
0.217993 0.155742 0.277092 
0.17052 0.124614 0.225187 
0.158184 0.140962 0.217118 
0.18754 0.146262 0.245853 
0.195598 0.13608 0.238654 
0.161622 0.115721 0.219213 
0.186561 0.120988 0.229216 
0.181004 0.142951 0.224136 
0.211125 0.155484 0.267345 
0.23274 0.169366 0.279097 
0.176237 0.129597 0.219003 
0.148441 0.138135 0.201775 
0.191404 0.136094 0.25006 
0.148973 0.133929 0.212731 
0.185294 0.140696 0.223317 
0.169397 0.106024 0.231943 
0.233331 0.168512 0.292788 
0.202581 0.14072 0.243174 
0.173816 0.133342 0.221488 
0.203056 0.140772 0.249603 
0.190916 0.144448 0.247026 
0.215595 0.159504 0.281623 
0.210128 0.151023 0.263421 
0.205036 0.144229 0.262716 
0.208077 0.152056 0.263616 
0.195108 0.138964 0.248644 
0.200867 0.147214 0.236431 
0.179596 0.133323 0.22304 
0.21013 0.151211 0.266651 
0.171154 0.103472 0.239833 
0.153917 0.149102 0.166406 
0.240822 0.176381 0.306618 
0.215509 0.150828 0.259172 
0.197198 0.148271 0.249738 
0.195625 0.143633 0.259126 
0.163349 0.0737471 0.239057 
0.213141 0.151879 0.270493 
0.133636 0.132112 0.200691 
0.198532 0.14328 0.241138 
0.169182 0.131479 0.211025 
0.174388 0.144319 0.205913 
0.231614 0.170561 0.289553 
0.160557 0.110387 0.228869 
0.204868 0.146327 0.248757 
0.209878 0.161413 0.253232 
0.209062 0.152367 0.268554 
0.174233 0.145403 0.209695 
0.214423 0.151248 0.278972 
0.203772 0.146583 0.26137 
0.158936 0.148708 0.189997 
0.185797 0.13576 0.230753 
0.222251 0.157984 0.278033 
0.182805 0.135386 0.21637 
0.200119 0.129689 0.257943 
0.194645 0.137708 0.259773 
0.218613 0.15317 0.266482 
0.208585 0.152098 0.263317 
0.199827 0.139706 0.245829 
0.176344 0.115861 0.225213 
0.169002 0.0838829 0.243282 
0.210073 0.148188 0.255607 
0.174199 0.146548 0.217622 
0.185128 0.139927 0.240617 
0.235885 0.18056 0.272971 
0.197012 0.133709 0.254889 
0.225873 0.163297 0.286138 
0.213484 0.147983 0.278892 
0.222931 0.150979 0.286231 
0.231174 0.157284 0.292489 
0.182776 0.136142 0.232788 
0.160614 0.13851 0.212712 
0.163876 0.147509 0.196158 
0.213208 0.149386 0.262929 
0.194018 0.138556 0.238807 
0.233166 0.171033 0.290727 
0.169899 0.127958 0.224906 
0.223341 0.164297 0.260467 
0.175789 0.138532 0.223548 
0.196233 0.14343 0.236946 
0.216932 0.148165 0.277021 
0.18961 0.128009 0.248125 
0.253246 0.196603 0.297944 
0.198739 0.141822 0.259456 
0.205772 0.156207 0.26449 
0.219779 0.162198 0.268954 
0.220104 0.159754 0.264766 
0.193986 0.141446 0.256415 
0.178808 0.124044 0.24222 
0.176827 0.136 0.226427 
0.237159 0.175863 0.295556 
0.194629 0.122198 0.249268 
0.17719 0.142827 0.232853 
0.22086 0.16635 0.278007 
0.185345 0.142722 0.209566 
0.207629 0.149954 0.260814 
0.227424 0.171506 0.289428 
0.196341 0.129768 0.255311 
0.197225 0.130057 0.253891 
0.189749 0.135509 0.234729 
0.158991 0.149575 0.182924 
0.20349 0.148956 0.266583 
0.180581 0.120709 0.233239 
0.191719 0.140838 0.249397 
0.192535 0.143769 0.247214 
0.199412 0.130021 0.256144 
0.152168 0.1261 0.215465 
0.163018 0.135973 0.226778 
0.172225 0.130944 0.227533 
0.175521 0.13808 0.236838 
0.164448 0.145513 0.175138 
0.191955 0.143058 0.240256 
0.21046 0.154586 0.267671 
0.184358 0.118818 0.248173 
0.205283 0.131106 0.263991 
0.204023 0.148426 0.257335 
0.17773 0.128335 0.228083 
0.194756 0.145175 0.249463 
0.183643 0.146221 0.221954 
0.203206 0.155071 0.247119 
0.203138 0.148752 0.26378 
0.118025 0.123014 0.191053 
0.213937 0.144992 0.266878 
0.220606 0.153868 0.279503 
0.231786 0.171387 0.282736 
0.196386 0.146947 0.230403 
0.213596 0.149163 0.271033 
0.204977 0.143761 0.257365 
0.193037 0.122673 0.247017 
0.1806 0.122275 0.236849 
0.177772 0.127807 0.220279 
0.188766 0.142794 0.240033 
0.191495 0.145806 0.251343 
0.174089 0.14487 0.225154 
0.203282 0.138646 0.262214 
0.162309 0.16204 0.142071 
0.162942 0.141735 0.208222 
0.194443 0.125143 0.262375 
0.1896 0.139866 0.243193 
0.18273 0.148723 0.212294 
0.207568 0.143581 0.266018 
0.190186 0.134361 0.234881 
0.174224 0.126343 0.238678 
0.210835 0.161826 0.262207 
0.156052 0.11398 0.215944 
0.227201 0.164375 0.290803 
0.215005 0.147233 0.262751 
0.203951 0.133509 0.259436 
0.206568 0.143034 0.266402 
0.0892356 0.131586 0.181794 
0.197584 0.140376 0.229469 
0.211067 0.160428 0.263538 
0.194193 0.14192 0.241477 
0.216 0.157351 0.272652 
0.165016 0.136507 0.211485 
0.218454 0.152867 0.264889 
0.17065 0.116322 0.223209 
0.182729 0.133201 0.218434 
0.206361 0.144833 0.257391 
0.162902 0.0950376 0.232307 
0.235625 0.184383 0.291798 
0.207574 0.145864 0.259526 
0.178824 0.127687 0.234207 
0.215078 0.15954 0.279901 
0.200233 0.131269 0.257769 
0.240737 0.183495 0.297939 
0.169074 0.141106 0.195831 
0.169035 0.125905 0.203262 
0.204736 0.159078 0.244476 
0.184127 0.138391 0.2444 
0.202331 0.135708 0.244628 
0.204242 0.147854 0.264996 
0.196082 0.147307 0.248476 
0.168796 0.137291 0.217517 
0.207618 0.145884 0.255174 
0.209275 0.142973 0.26561 
0.214064 0.160942 0.253782 
0.182275 0.148379 0.227123 
0.229241 0.165184 0.288489 
0.207485 0.153493 0.246174 
0.212479 0.158167 0.250372 
0.181486 0.143658 0.232012 
0.208214 0.15731 0.273428 
0.216275 0.162106 0.272835 
0.194623 0.128483 0.251202 
0.173705 0.12898 0.243664 
0.20914 0.138584 0.257386 
0.201271 0.131946 0.239997 
0.216592 0.156594 0.267519 
0.20815 0.14576 0.260015 
0.226606 0.160096 0.288473 
0.204077 0.149274 0.252274 
0.219945 0.153968 0.276911 
0.190093 0.138962 0.243182 
0.226112 0.1587 0.294828 
0.210565 0.153864 0.265391 
0.155836 0.129904 0.222516 
0.214166 0.147395 0.264794 
0.2281 0.165914 0.286444 
0.181531 0.13445 0.226784 
0.20461 0.148389 0.241483 
0.221807 0.151052 0.287503 
0.211388 0.157542 0.259509 
0.200213 0.145827 0.252054 
0.219938 0.16669 0.281621 
0.207273 0.148475 0.269415 
0.211599 0.154271 0.258267 
0.196708 0.137332 0.238181 
0.189267 0.135297 0.238949 
0.181504 0.127718 0.248036 
0.19063 0.123789 0.241938 
0.203259 0.153609 0.248173 
0.218349 0.155759 0.275646 
0.214947 0.153854 0.27228 
0.200221 0.136008 0.248574 
0.193268 0.144588 0.223008 
0.234963 0.173454 0.292399 
0.21474 0.152996 0.268051 
0.180012 0.128407 0.221234 
0.163254 0.123454 0.218434 
0.154047 0.155414 0.156208 
0.114034 0.140258 0.168889 
0.188669 0.119758 0.260104 
0.207979 0.145391 0.25467 
0.192699 0.14969 0.244398 
0.195642 0.148383 0.239335 
0.201672 0.149933 0.25235 
0.189642 0.136214 0.234789 
0.196776 0.141102 0.247905 
0.225409 0.165908 0.278531 
0.182782 0.150463 0.22945 
0.174412 0.134499 0.229041 
0.188333 0.141331 0.230034 
0.17259 0.143598 0.225335 
0.108933 0.132545 0.194712 
0.227724 0.169378 0.283892 
0.204266 0.153969 0.25462 
0.191911 0.137601 0.239013 
0.159739 0.167656 0.129835 
0.170192 0.149089 0.191437 
0.173542 0.124872 0.238775 
0.202583 0.14587 0.254704 
0.197106 0.149525 0.256509 
0.160883 0.129062 0.201536 
0.230115 0.170902 0.294852 
0.250202 0.190154 0.309559 
0.224739 0.161344 0.290304 
0.192665 0.13771 0.234086 
0.194045 0.13659 0.244989 
0.186248 0.1255 0.234581 
0.220215 0.157097 0.277973 
0.186091 0.134785 0.22355 
0.181559 0.120045 0.220444 
0.168478 0.124513 0.219719 
0.178565 0.143298 0.234957 
0.179141 0.132566 0.223463 
0.230448 0.172734 0.290591 
0.175217 0.133223 0.237735 
0.199122 0.150883 0.250791 
0.204037 0.13221 0.261174 
0.184858 0.138642 0.254231 
0.202784 0.133273 0.252489 
0.211468 0.145788 0.2546 
0.219002 0.162906 0.265538 
0.212061 0.156762 0.257569 
0.205193 0.149039 0.247288 
0.159767 0.138439 0.20704 
0.181846 0.15551 0.195165 
0.201142 0.151595 0.2512 
0.179091 0.1441 0.212947 
0.236997 0.172588 0.298331 
0.22444 0.159728 0.272542 
0.192936 0.120644 0.254468 
0.210274 0.160238 0.259518 
0.198023 0.138712 0.235002 
0.227686 0.166393 0.280581 
0.233868 0.167144 0.292592 
0.21913 0.154164 0.268907 
0.235783 0.169355 0.278288 
0.168288 0.11587 0.237223 
0.178029 0.137347 0.236375 
0.203451 0.146812 0.243074 
0.182896 0.123589 0.242568 
0.238488 0.182773 0.296067 
0.201122 0.147902 0.254946 
0.192263 0.1411 0.252231 
0.204951 0.143779 0.252831 
0.157383 0.138773 0.191813 
0.142913 0.135578 0.209991 
0.168936 0.135495 0.201513 
0.182687 0.118268 0.22458 
0.142758 0.146591 0.162551 
0.203577 0.148914 0.257155 
0.238869 0.178397 0.289944 
0.224084 0.161793 0.279908 
0.181019 0.13349 0.218885 
0.163758 0.122957 0.195311 
0.187898 0.127923 0.246764 
0.206399 0.140626 0.263382 
0.181741 0.144179 0.234965 
0.183247 0.131794 0.227252 
0.211327 0.156756 0.252787 
0.166874 0.120363 0.224385 
0.203024 0.138743 0.257035 
0.218927 0.160429 0.280468 
0.193514 0.107354 0.259654 
0.206136 0.152531 0.249481 
0.158426 0.131281 0.201471 
0.199363 0.126716 0.258236 
0.174214 0.131366 0.210028 
0.172772 0.128101 0.205698 
0.15512 0.162189 0.146154 
0.185085 0.12225 0.251244 
0.194704 0.138505 0.251531 
0.22184 0.169694 0.27991 
0.24281 0.181857 0.300367 
0.243967 0.185929 0.299327 
0.184108 0.141475 0.227835 
0.168787 0.153973 0.195572 
0.20929 0.147464 0.260366 
0.206571 0.148921 0.263482 
0.190219 0.128748 0.248902 
0.180302 0.131166 0.230428 
0.19093 0.136594 0.237743 
0.164753 0.138966 0.228655 
0.190075 0.124573 0.234748 
0.227609 0.175927 0.290432 
0.20638 0.143068 0.25346 
0.229041 0.17134 0.279747 
0.199934 0.155732 0.253198 
0.196057 0.150249 0.243703 
0.213736 0.151193 0.266748 
0.176624 0.136986 0.231307 
0.19139 0.139782 0.244892 
0.21461 0.158346 0.270875 
0.220156 0.157486 0.270976 
0.222622 0.15184 0.291169 
0.179207 0.144549 0.20226 
0.190688 0.133533 0.231197 
0.225417 0.160974 0.279674 
0.194851 0.144768 0.259189 
0.171306 0.126707 0.225412 
0.153361 0.14631 0.188835 
0.162226 0.139072 0.229993 
0.220213 0.165035 0.267752 
0.178911 0.151279 0.228524 
0.201469 0.13909 0.248917 
0.216163 0.15056 0.266003 
0.221331 0.152847 0.275646 
